,ID_Stop,ID_Tranche_Horr,ID_Cat_Day,Nom_Cat_Day,Name_Tranche_Horr,Trafic,percentage,fort
34203,52,11,4,SAHV,19,8432306,6.82,1
34204,52,11,4,SAHV,19,8432306,6.76,1
34205,52,12,4,SAHV,1,8432306,0.52,0
34206,52,12,4,SAHV,1,8432306,0.61,0
34207,52,13,4,SAHV,20,8432306,4.86,1
34208,52,13,4,SAHV,20,8432306,4.79,1
34209,52,14,4,SAHV,21,8432306,3.04,0
34210,52,14,4,SAHV,21,8432306,3.02,0
34211,52,15,4,SAHV,22,8432306,2.08,0
34212,52,15,4,SAHV,22,8432306,2.08,0
34213,52,16,4,SAHV,23,8432306,1.77,0
34214,52,16,4,SAHV,23,8432306,1.64,0
34215,52,17,4,SAHV,2,8432306,0.0,0
34216,52,17,4,SAHV,2,8432306,0.01,0
34217,52,18,4,SAHV,3,8432306,0.0,0
34218,52,19,4,SAHV,4,8432306,0.01,0
34219,52,19,4,SAHV,4,8432306,0.0,0
34220,52,20,4,SAHV,5,8432306,0.89,0
34221,52,20,4,SAHV,5,8432306,0.69,0
34222,52,21,4,SAHV,6,8432306,1.84,0
34223,52,21,4,SAHV,6,8432306,1.5,0
34224,52,22,4,SAHV,7,8432306,3.27,0
34225,52,22,4,SAHV,7,8432306,3.11,0
34226,52,23,4,SAHV,8,8432306,3.95,0
34227,52,23,4,SAHV,8,8432306,3.76,0
34228,52,24,4,SAHV,9,8432306,4.85,1
34229,52,24,4,SAHV,9,8432306,4.64,1
34230,52,1,5,SAVS,0,8432306,1.21,0
34231,52,1,5,SAVS,0,8432306,1.06,0
34232,52,2,5,SAVS,10,8432306,4.98,1
34233,52,2,5,SAVS,10,8432306,5.27,1
34234,52,3,5,SAVS,11,8432306,5.59,1
34235,52,3,5,SAVS,11,8432306,6.09,1
34236,52,4,5,SAVS,12,8432306,6.69,1
34237,52,4,5,SAVS,12,8432306,6.94,1
34238,52,5,5,SAVS,13,8432306,7.32,1
34239,52,5,5,SAVS,13,8432306,7.57,1
34240,52,6,5,SAVS,14,8432306,7.79,1
34241,52,6,5,SAVS,14,8432306,7.9,1
34242,52,7,5,SAVS,15,8432306,8.49,1
34243,52,7,5,SAVS,15,8432306,8.22,1
34244,52,8,5,SAVS,16,8432306,8.81,1
34245,52,8,5,SAVS,16,8432306,8.6,1
34246,52,9,5,SAVS,17,8432306,8.98,1
34247,52,9,5,SAVS,17,8432306,8.09,1
34248,52,10,5,SAVS,18,8432306,7.85,1
34249,52,10,5,SAVS,18,8432306,7.46,1
34250,52,11,5,SAVS,19,8432306,6.57,1
34251,52,11,5,SAVS,19,8432306,6.53,1
34252,52,12,5,SAVS,1,8432306,0.47,0
34253,52,12,5,SAVS,1,8432306,0.42,0
34254,52,13,5,SAVS,20,8432306,4.71,1
34255,52,13,5,SAVS,20,8432306,4.57,1
34256,52,14,5,SAVS,21,8432306,3.12,0
34257,52,14,5,SAVS,21,8432306,3.15,0
34258,52,15,5,SAVS,22,8432306,2.2,0
34259,52,15,5,SAVS,22,8432306,2.05,0
34260,52,16,5,SAVS,23,8432306,1.67,0
34261,52,16,5,SAVS,23,8432306,1.61,0
34262,52,17,5,SAVS,2,8432306,0.0,0
34263,52,17,5,SAVS,2,8432306,0.0,0
34264,52,18,5,SAVS,3,8432306,0.0,0
34265,52,19,5,SAVS,4,8432306,0.0,0
34266,52,19,5,SAVS,4,8432306,0.0,0
34267,52,20,5,SAVS,5,8432306,0.76,0
34268,52,20,5,SAVS,5,8432306,0.76,0
34269,52,21,5,SAVS,6,8432306,1.72,0
34270,52,21,5,SAVS,6,8432306,1.89,0
34271,52,22,5,SAVS,7,8432306,3.06,0
34272,52,22,5,SAVS,7,8432306,3.53,0
34273,52,23,5,SAVS,8,8432306,3.6,0
34274,52,23,5,SAVS,8,8432306,3.76,0
34275,52,24,5,SAVS,9,8432306,4.39,1
34276,52,24,5,SAVS,9,8432306,4.53,1
34277,123,1,1,DIJFP,0,2853699,0.8,0
34278,123,1,1,DIJFP,0,2853699,1.0,0
34279,123,2,1,DIJFP,10,2853699,4.99,1
34280,123,2,1,DIJFP,10,2853699,5.13,1
34281,123,3,1,DIJFP,11,2853699,5.3,1
34282,123,3,1,DIJFP,11,2853699,5.41,1
34283,123,4,1,DIJFP,12,2853699,6.05,1
34284,123,4,1,DIJFP,12,2853699,5.73,1
34285,123,5,1,DIJFP,13,2853699,6.83,1
34286,123,5,1,DIJFP,13,2853699,6.67,1
34287,123,6,1,DIJFP,14,2853699,7.5,1
34288,123,6,1,DIJFP,14,2853699,7.16,1
34289,123,7,1,DIJFP,15,2853699,7.84,1
34290,123,7,1,DIJFP,15,2853699,7.33,1
34291,123,8,1,DIJFP,16,2853699,8.06,1
34292,123,8,1,DIJFP,16,2853699,7.92,1
34293,123,9,1,DIJFP,17,2853699,8.85,1
34294,123,9,1,DIJFP,17,2853699,9.12,1
34295,123,10,1,DIJFP,18,2853699,8.46,1
34296,123,10,1,DIJFP,18,2853699,8.68,1
34297,123,11,1,DIJFP,19,2853699,7.15,1
34298,123,11,1,DIJFP,19,2853699,6.9,1
34299,123,12,1,DIJFP,1,2853699,0.19,0
34300,123,12,1,DIJFP,1,2853699,0.2,0
34301,123,13,1,DIJFP,20,2853699,5.92,1
34302,123,13,1,DIJFP,20,2853699,5.61,1
34303,123,14,1,DIJFP,21,2853699,4.43,1
34304,123,14,1,DIJFP,21,2853699,4.52,1
34305,123,15,1,DIJFP,22,2853699,2.98,0
34306,123,15,1,DIJFP,22,2853699,3.0,0
34307,123,16,1,DIJFP,23,2853699,1.96,0
34308,123,16,1,DIJFP,23,2853699,2.01,0
34309,123,17,1,DIJFP,2,2853699,0.02,0
34310,123,17,1,DIJFP,2,2853699,0.01,0
34311,123,18,1,DIJFP,3,2853699,0.0,0
34312,123,18,1,DIJFP,3,2853699,0.0,0
34313,123,19,1,DIJFP,4,2853699,0.01,0
34314,123,19,1,DIJFP,4,2853699,0.01,0
34315,123,20,1,DIJFP,5,2853699,1.05,0
34316,123,20,1,DIJFP,5,2853699,1.27,0
34317,123,21,1,DIJFP,6,2853699,1.85,0
34318,123,21,1,DIJFP,6,2853699,1.89,0
34319,123,22,1,DIJFP,7,2853699,2.25,0
34320,123,22,1,DIJFP,7,2853699,2.7,0
34321,123,23,1,DIJFP,8,2853699,3.33,0
34322,123,23,1,DIJFP,8,2853699,3.51,0
34323,123,24,1,DIJFP,9,2853699,4.17,0
34324,123,24,1,DIJFP,9,2853699,4.23,0
34325,123,1,2,JOHV,0,2853699,0.54,0
34326,123,1,2,JOHV,0,2853699,0.5,0
34327,123,2,2,JOHV,10,2853699,5.08,1
34328,123,2,2,JOHV,10,2853699,5.19,1
34329,123,3,2,JOHV,11,2853699,4.59,1
34330,123,3,2,JOHV,11,2853699,4.41,1
34331,123,4,2,JOHV,12,2853699,5.49,1
34332,123,4,2,JOHV,12,2853699,5.23,1
34333,123,5,2,JOHV,13,2853699,5.03,1
34334,123,5,2,JOHV,13,2853699,4.99,1
34335,123,6,2,JOHV,14,2853699,4.95,1
34336,123,6,2,JOHV,14,2853699,4.77,1
34337,123,7,2,JOHV,15,2853699,5.63,1
34338,123,7,2,JOHV,15,2853699,5.63,1
34339,123,8,2,JOHV,16,2853699,7.72,1
34340,123,8,2,JOHV,16,2853699,7.26,1
34341,123,9,2,JOHV,17,2853699,8.7,1
34342,123,9,2,JOHV,17,2853699,9.57,1
34343,123,10,2,JOHV,18,2853699,7.38,1
34344,123,10,2,JOHV,18,2853699,7.17,1
34345,123,11,2,JOHV,19,2853699,5.14,1
34346,123,11,2,JOHV,19,2853699,4.99,1
34347,123,12,2,JOHV,1,2853699,0.13,0
34348,123,12,2,JOHV,1,2853699,0.14,0
34349,123,13,2,JOHV,20,2853699,3.67,0
34350,123,13,2,JOHV,20,2853699,3.66,0
34351,123,14,2,JOHV,21,2853699,2.46,0
34352,123,14,2,JOHV,21,2853699,2.52,0
34353,123,15,2,JOHV,22,2853699,1.76,0
34354,123,15,2,JOHV,22,2853699,1.77,0
34355,123,16,2,JOHV,23,2853699,1.11,0
34356,123,16,2,JOHV,23,2853699,1.13,0
34357,123,17,2,JOHV,2,2853699,0.01,0
34358,123,17,2,JOHV,2,2853699,0.02,0
34359,123,18,2,JOHV,3,2853699,0.01,0
34360,123,18,2,JOHV,3,2853699,0.0,0
34361,123,19,2,JOHV,4,2853699,0.0,0
34362,123,19,2,JOHV,4,2853699,0.0,0
34363,123,20,2,JOHV,5,2853699,1.69,0
34364,123,20,2,JOHV,5,2853699,1.96,0
34365,123,21,2,JOHV,6,2853699,3.4,0
34366,123,21,2,JOHV,6,2853699,3.36,0
34367,123,22,2,JOHV,7,2853699,7.7,1
34368,123,22,2,JOHV,7,2853699,8.08,1
34369,123,23,2,JOHV,8,2853699,10.64,1
34370,123,23,2,JOHV,8,2853699,10.67,1
34371,123,24,2,JOHV,9,2853699,7.17,1
34372,123,24,2,JOHV,9,2853699,6.98,1
34373,123,1,3,JOVS,0,2853699,0.52,0
34374,123,1,3,JOVS,0,2853699,0.7,0
34375,123,2,3,JOVS,10,2853699,4.99,1
34376,123,2,3,JOVS,10,2853699,5.06,1
34377,123,3,3,JOVS,11,2853699,4.55,1
34378,123,3,3,JOVS,11,2853699,4.74,1
34379,123,4,3,JOVS,12,2853699,5.26,1
34380,123,4,3,JOVS,12,2853699,4.99,1
34381,123,5,3,JOVS,13,2853699,5.22,1
34382,123,5,3,JOVS,13,2853699,4.94,1
34383,123,6,3,JOVS,14,2853699,5.21,1
34384,123,6,3,JOVS,14,2853699,5.23,1
34385,123,7,3,JOVS,15,2853699,5.69,1
34386,123,7,3,JOVS,15,2853699,5.87,1
34387,123,8,3,JOVS,16,2853699,8.1,1
34388,123,8,3,JOVS,16,2853699,7.34,1
34389,123,9,3,JOVS,17,2853699,8.93,1
34390,123,9,3,JOVS,17,2853699,8.99,1
34391,123,10,3,JOVS,18,2853699,7.82,1
34392,123,10,3,JOVS,18,2853699,7.76,1
34393,123,11,3,JOVS,19,2853699,5.83,1
34394,123,11,3,JOVS,19,2853699,5.61,1
34395,123,12,3,JOVS,1,2853699,0.13,0
34396,123,12,3,JOVS,1,2853699,0.16,0
34397,123,13,3,JOVS,20,2853699,3.79,0
34398,123,13,3,JOVS,20,2853699,4.11,0
34399,123,14,3,JOVS,21,2853699,2.69,0
34400,123,14,3,JOVS,21,2853699,3.27,0
34401,123,15,3,JOVS,22,2853699,2.07,0
34402,123,15,3,JOVS,22,2853699,2.15,0
34403,123,16,3,JOVS,23,2853699,1.33,0
34404,123,16,3,JOVS,23,2853699,1.37,0
34405,123,17,3,JOVS,2,2853699,0.02,0
34406,123,17,3,JOVS,2,2853699,0.02,0
34407,123,18,3,JOVS,3,2853699,0.0,0
34408,123,18,3,JOVS,3,2853699,0.0,0
34409,123,19,3,JOVS,4,2853699,0.0,0
34410,123,19,3,JOVS,4,2853699,0.0,0
34411,123,20,3,JOVS,5,2853699,1.85,0
34412,123,20,3,JOVS,5,2853699,2.3,0
34413,123,21,3,JOVS,6,2853699,3.78,0
34414,123,21,3,JOVS,6,2853699,3.82,0
34415,123,22,3,JOVS,7,2853699,5.98,1
34416,123,22,3,JOVS,7,2853699,6.38,1
34417,123,23,3,JOVS,8,2853699,9.42,1
34418,123,23,3,JOVS,8,2853699,8.6,1
34419,123,24,3,JOVS,9,2853699,6.82,1
34420,123,24,3,JOVS,9,2853699,6.59,1
34421,123,1,4,SAHV,0,2853699,1.61,0
34422,123,1,4,SAHV,0,2853699,1.43,0
34423,123,2,4,SAHV,10,2853699,5.99,1
34424,123,2,4,SAHV,10,2853699,5.78,1
34425,123,3,4,SAHV,11,2853699,5.77,1
34426,123,3,4,SAHV,11,2853699,5.64,1
34427,123,4,4,SAHV,12,2853699,6.59,1
34428,123,4,4,SAHV,12,2853699,6.04,1
34429,123,5,4,SAHV,13,2853699,6.94,1
34430,123,5,4,SAHV,13,2853699,6.93,1
34431,123,6,4,SAHV,14,2853699,6.62,1
34432,123,6,4,SAHV,14,2853699,6.77,1
34433,123,7,4,SAHV,15,2853699,6.82,1
34434,123,7,4,SAHV,15,2853699,6.99,1
34435,123,8,4,SAHV,16,2853699,7.07,1
34436,123,8,4,SAHV,16,2853699,7.07,1
34437,123,9,4,SAHV,17,2853699,7.62,1
34438,123,9,4,SAHV,17,2853699,8.01,1
34439,123,10,4,SAHV,18,2853699,7.47,1
34440,123,10,4,SAHV,18,2853699,7.59,1
34441,123,11,4,SAHV,19,2853699,6.18,1
34442,123,11,4,SAHV,19,2853699,6.5,1
34443,123,12,4,SAHV,1,2853699,0.65,0
34444,123,12,4,SAHV,1,2853699,0.86,0
34445,123,13,4,SAHV,20,2853699,4.72,1
34446,123,13,4,SAHV,20,2853699,4.74,1
34447,123,14,4,SAHV,21,2853699,3.57,0
34448,123,14,4,SAHV,21,2853699,3.4,0
34449,123,15,4,SAHV,22,2853699,2.46,0
34450,123,15,4,SAHV,22,2853699,2.53,0
34451,123,16,4,SAHV,23,2853699,2.17,0
34452,123,16,4,SAHV,23,2853699,2.01,0
34453,123,17,4,SAHV,2,2853699,0.09,0
34454,123,17,4,SAHV,2,2853699,0.1,0
34455,123,18,4,SAHV,3,2853699,0.01,0
34456,123,18,4,SAHV,3,2853699,0.0,0
34457,123,19,4,SAHV,4,2853699,0.0,0
34458,123,20,4,SAHV,5,2853699,1.31,0
34459,123,20,4,SAHV,5,2853699,1.54,0
34460,123,21,4,SAHV,6,2853699,2.55,0
34461,123,21,4,SAHV,6,2853699,2.25,0
34462,123,22,4,SAHV,7,2853699,3.64,0
34463,123,22,4,SAHV,7,2853699,3.94,0
34464,123,23,4,SAHV,8,2853699,4.49,1
34465,123,23,4,SAHV,8,2853699,4.37,1
34466,123,24,4,SAHV,9,2853699,5.66,1
34467,123,24,4,SAHV,9,2853699,5.52,1
34468,123,1,5,SAVS,0,2853699,1.28,0
34469,123,1,5,SAVS,0,2853699,1.66,0
34470,123,2,5,SAVS,10,2853699,5.93,1
34471,123,2,5,SAVS,10,2853699,5.94,1
34472,123,3,5,SAVS,11,2853699,5.69,1
34473,123,3,5,SAVS,11,2853699,5.96,1
34474,123,4,5,SAVS,12,2853699,6.56,1
34475,123,4,5,SAVS,12,2853699,6.13,1
34476,123,5,5,SAVS,13,2853699,6.72,1
34477,123,5,5,SAVS,13,2853699,6.48,1
34478,123,6,5,SAVS,14,2853699,6.68,1
34479,123,6,5,SAVS,14,2853699,6.83,1
34480,123,7,5,SAVS,15,2853699,7.02,1
34481,123,7,5,SAVS,15,2853699,7.02,1
34482,123,8,5,SAVS,16,2853699,7.22,1
34483,123,8,5,SAVS,16,2853699,7.13,1
34484,123,9,5,SAVS,17,2853699,8.1,1
34485,123,9,5,SAVS,17,2853699,7.07,1
34486,123,10,5,SAVS,18,2853699,7.76,1
34487,123,10,5,SAVS,18,2853699,7.02,1
34488,123,11,5,SAVS,19,2853699,5.84,1
34489,123,11,5,SAVS,19,2853699,5.74,1
34490,123,12,5,SAVS,1,2853699,0.67,0
34491,123,12,5,SAVS,1,2853699,0.69,0
34492,123,13,5,SAVS,20,2853699,4.83,1
34493,123,13,5,SAVS,20,2853699,4.34,1
34494,123,14,5,SAVS,21,2853699,3.51,0
34495,123,14,5,SAVS,21,2853699,3.74,0
34496,123,15,5,SAVS,22,2853699,2.71,0
34497,123,15,5,SAVS,22,2853699,2.84,0
34498,123,16,5,SAVS,23,2853699,2.26,0
34499,123,16,5,SAVS,23,2853699,2.39,0
34500,123,17,5,SAVS,2,2853699,0.1,0
34501,123,17,5,SAVS,2,2853699,0.1,0
34502,123,20,5,SAVS,5,2853699,1.31,0
34503,123,20,5,SAVS,5,2853699,1.73,0
34504,123,21,5,SAVS,6,2853699,2.74,0
34505,123,21,5,SAVS,6,2853699,2.76,0
34506,123,22,5,SAVS,7,2853699,3.5,0
34507,123,22,5,SAVS,7,2853699,4.28,0
34508,123,23,5,SAVS,8,2853699,4.17,0
34509,123,23,5,SAVS,8,2853699,4.51,1
34510,123,24,5,SAVS,9,2853699,5.41,1
34511,123,24,5,SAVS,9,2853699,5.63,1
34512,25,1,1,DIJFP,0,3661072,1.14,0
34513,25,1,1,DIJFP,0,3661072,1.11,0
34514,25,2,1,DIJFP,10,3661072,3.87,0
34515,25,2,1,DIJFP,10,3661072,3.79,0
34516,25,3,1,DIJFP,11,3661072,4.79,1
34517,25,3,1,DIJFP,11,3661072,4.58,1
34518,25,4,1,DIJFP,12,3661072,6.19,1
34519,25,4,1,DIJFP,12,3661072,5.63,1
34520,25,5,1,DIJFP,13,3661072,6.26,1
34521,25,5,1,DIJFP,13,3661072,5.96,1
34522,25,6,1,DIJFP,14,3661072,6.17,1
34523,25,6,1,DIJFP,14,3661072,6.05,1
34524,25,7,1,DIJFP,15,3661072,7.04,1
34525,25,7,1,DIJFP,15,3661072,7.09,1
34526,25,8,1,DIJFP,16,3661072,8.41,1
34527,25,8,1,DIJFP,16,3661072,8.65,1
34528,25,9,1,DIJFP,17,3661072,10.01,1
34529,25,9,1,DIJFP,17,3661072,10.98,1
34530,25,10,1,DIJFP,18,3661072,11.63,1
34531,25,10,1,DIJFP,18,3661072,11.73,1
34532,25,11,1,DIJFP,19,3661072,7.99,1
34533,25,11,1,DIJFP,19,3661072,8.33,1
34534,25,12,1,DIJFP,1,3661072,0.16,0
34535,25,12,1,DIJFP,1,3661072,0.13,0
34536,25,13,1,DIJFP,20,3661072,5.15,1
34537,25,13,1,DIJFP,20,3661072,5.54,1
34538,25,14,1,DIJFP,21,3661072,3.72,0
34539,25,14,1,DIJFP,21,3661072,3.83,0
34540,25,15,1,DIJFP,22,3661072,2.95,0
34541,25,15,1,DIJFP,22,3661072,2.91,0
34542,25,16,1,DIJFP,23,3661072,2.35,0
34543,25,16,1,DIJFP,23,3661072,2.09,0
34544,25,17,1,DIJFP,2,3661072,0.01,0
34545,25,17,1,DIJFP,2,3661072,0.01,0
34546,25,18,1,DIJFP,3,3661072,0.0,0
34547,25,18,1,DIJFP,3,3661072,0.01,0
34548,25,19,1,DIJFP,4,3661072,0.01,0
34549,25,19,1,DIJFP,4,3661072,0.01,0
34550,25,20,1,DIJFP,5,3661072,1.9,0
34551,25,20,1,DIJFP,5,3661072,2.18,0
34552,25,21,1,DIJFP,6,3661072,2.5,0
34553,25,21,1,DIJFP,6,3661072,2.06,0
34554,25,22,1,DIJFP,7,3661072,2.41,0
34555,25,22,1,DIJFP,7,3661072,2.09,0
34556,25,23,1,DIJFP,8,3661072,2.18,0
34557,25,23,1,DIJFP,8,3661072,2.12,0
34558,25,24,1,DIJFP,9,3661072,3.15,0
34559,25,24,1,DIJFP,9,3661072,3.12,0
34560,25,1,2,JOHV,0,3661072,0.86,0
34561,25,1,2,JOHV,0,3661072,0.87,0
34562,25,2,2,JOHV,10,3661072,3.76,0
34563,25,2,2,JOHV,10,3661072,3.64,0
34564,25,3,2,JOHV,11,3661072,3.95,0
34565,25,3,2,JOHV,11,3661072,3.98,0
34566,25,4,2,JOHV,12,3661072,5.23,1
34567,25,4,2,JOHV,12,3661072,5.06,1
34568,25,5,2,JOHV,13,3661072,4.69,1
34569,25,5,2,JOHV,13,3661072,4.52,1
34570,25,6,2,JOHV,14,3661072,4.77,1
34571,25,6,2,JOHV,14,3661072,4.63,1
34572,25,7,2,JOHV,15,3661072,6.16,1
34573,25,7,2,JOHV,15,3661072,6.31,1
34574,25,8,2,JOHV,16,3661072,8.18,1
34575,25,8,2,JOHV,16,3661072,8.58,1
34576,25,9,2,JOHV,17,3661072,11.72,1
34577,25,9,2,JOHV,17,3661072,12.28,1
34578,25,10,2,JOHV,18,3661072,12.05,1
34579,25,10,2,JOHV,18,3661072,11.77,1
34580,25,11,2,JOHV,19,3661072,7.49,1
34581,25,11,2,JOHV,19,3661072,7.28,1
34582,25,12,2,JOHV,1,3661072,0.12,0
34583,25,12,2,JOHV,1,3661072,0.13,0
34584,25,13,2,JOHV,20,3661072,3.9,0
34585,25,13,2,JOHV,20,3661072,4.21,0
34586,25,14,2,JOHV,21,3661072,2.59,0
34587,25,14,2,JOHV,21,3661072,2.66,0
34588,25,15,2,JOHV,22,3661072,2.02,0
34589,25,15,2,JOHV,22,3661072,2.03,0
34590,25,16,2,JOHV,23,3661072,1.67,0
34591,25,16,2,JOHV,23,3661072,1.78,0
34592,25,17,2,JOHV,2,3661072,0.01,0
34593,25,17,2,JOHV,2,3661072,0.01,0
34594,25,18,2,JOHV,3,3661072,0.01,0
34595,25,18,2,JOHV,3,3661072,0.0,0
34596,25,19,2,JOHV,4,3661072,0.01,0
34597,25,19,2,JOHV,4,3661072,0.02,0
34598,25,20,2,JOHV,5,3661072,2.19,0
34599,25,20,2,JOHV,5,3661072,2.19,0
34600,25,21,2,JOHV,6,3661072,2.56,0
34601,25,21,2,JOHV,6,3661072,2.37,0
34602,25,22,2,JOHV,7,3661072,4.29,0
34603,25,22,2,JOHV,7,3661072,4.56,1
34604,25,23,2,JOHV,8,3661072,6.59,1
34605,25,23,2,JOHV,8,3661072,6.18,1
34606,25,24,2,JOHV,9,3661072,5.2,1
34607,25,24,2,JOHV,9,3661072,4.95,1
34608,25,1,3,JOVS,0,3661072,0.86,0
34609,25,1,3,JOVS,0,3661072,1.2,0
34610,25,2,3,JOVS,10,3661072,3.66,0
34611,25,2,3,JOVS,10,3661072,3.34,0
34612,25,3,3,JOVS,11,3661072,4.14,0
34613,25,3,3,JOVS,11,3661072,3.84,0
34614,25,4,3,JOVS,12,3661072,5.11,1
34615,25,4,3,JOVS,12,3661072,4.74,1
34616,25,5,3,JOVS,13,3661072,4.76,1
34617,25,5,3,JOVS,13,3661072,4.27,0
34618,25,6,3,JOVS,14,3661072,5.08,1
34619,25,6,3,JOVS,14,3661072,4.85,1
34620,25,7,3,JOVS,15,3661072,6.45,1
34621,25,7,3,JOVS,15,3661072,6.2,1
34622,25,8,3,JOVS,16,3661072,8.64,1
34623,25,8,3,JOVS,16,3661072,8.43,1
34624,25,9,3,JOVS,17,3661072,12.06,1
34625,25,9,3,JOVS,17,3661072,12.39,1
34626,25,10,3,JOVS,18,3661072,12.9,1
34627,25,10,3,JOVS,18,3661072,12.75,1
34628,25,11,3,JOVS,19,3661072,7.72,1
34629,25,11,3,JOVS,19,3661072,8.01,1
34630,25,12,3,JOVS,1,3661072,0.15,0
34631,25,12,3,JOVS,1,3661072,0.15,0
34632,25,13,3,JOVS,20,3661072,3.87,0
34633,25,13,3,JOVS,20,3661072,4.72,1
34634,25,14,3,JOVS,21,3661072,2.61,0
34635,25,14,3,JOVS,21,3661072,3.3,0
34636,25,15,3,JOVS,22,3661072,1.99,0
34637,25,15,3,JOVS,22,3661072,2.73,0
34638,25,16,3,JOVS,23,3661072,1.84,0
34639,25,16,3,JOVS,23,3661072,2.2,0
34640,25,17,3,JOVS,2,3661072,0.02,0
34641,25,17,3,JOVS,2,3661072,0.01,0
34642,25,18,3,JOVS,3,3661072,0.01,0
34643,25,18,3,JOVS,3,3661072,0.0,0
34644,25,19,3,JOVS,4,3661072,0.0,0
34645,25,19,3,JOVS,4,3661072,0.01,0
34646,25,20,3,JOVS,5,3661072,2.28,0
34647,25,20,3,JOVS,5,3661072,2.37,0
34648,25,21,3,JOVS,6,3661072,2.62,0
34649,25,21,3,JOVS,6,3661072,2.47,0
34650,25,22,3,JOVS,7,3661072,3.22,0
34651,25,22,3,JOVS,7,3661072,3.29,0
34652,25,23,3,JOVS,8,3661072,5.18,1
34653,25,23,3,JOVS,8,3661072,4.6,1
34654,25,24,3,JOVS,9,3661072,4.82,1
34655,25,24,3,JOVS,9,3661072,4.16,0
34656,25,1,4,SAHV,0,3661072,2.36,0
34657,25,1,4,SAHV,0,3661072,1.73,0
34658,25,2,4,SAHV,10,3661072,3.74,0
34659,25,2,4,SAHV,10,3661072,3.53,0
34660,25,3,4,SAHV,11,3661072,4.26,0
34661,25,3,4,SAHV,11,3661072,4.52,1
34662,25,4,4,SAHV,12,3661072,5.02,1
34663,25,4,4,SAHV,12,3661072,5.76,1
34664,25,5,4,SAHV,13,3661072,5.65,1
34665,25,5,4,SAHV,13,3661072,6.37,1
34666,25,6,4,SAHV,14,3661072,5.98,1
34667,25,6,4,SAHV,14,3661072,6.53,1
34668,25,7,4,SAHV,15,3661072,6.56,1
34669,25,7,4,SAHV,15,3661072,8.03,1
34670,25,8,4,SAHV,16,3661072,8.15,1
34671,25,8,4,SAHV,16,3661072,9.35,1
34672,25,9,4,SAHV,17,3661072,9.82,1
34673,25,9,4,SAHV,17,3661072,11.36,1
34674,25,10,4,SAHV,18,3661072,11.31,1
34675,25,10,4,SAHV,18,3661072,10.97,1
34676,25,11,4,SAHV,19,3661072,7.57,1
34677,25,11,4,SAHV,19,3661072,7.11,1
34678,25,12,4,SAHV,1,3661072,0.99,0
34679,25,12,4,SAHV,1,3661072,0.65,0
34680,25,13,4,SAHV,20,3661072,5.12,1
34681,25,13,4,SAHV,20,3661072,4.82,1
34682,25,14,4,SAHV,21,3661072,3.97,0
34683,25,14,4,SAHV,21,3661072,3.27,0
34684,25,15,4,SAHV,22,3661072,3.23,0
34685,25,15,4,SAHV,22,3661072,2.33,0
34686,25,16,4,SAHV,23,3661072,3.06,0
34687,25,16,4,SAHV,23,3661072,2.27,0
34688,25,17,4,SAHV,2,3661072,0.03,0
34689,25,17,4,SAHV,2,3661072,0.03,0
34690,25,18,4,SAHV,3,3661072,0.01,0
34691,25,18,4,SAHV,3,3661072,0.0,0
34692,25,19,4,SAHV,4,3661072,0.01,0
34693,25,19,4,SAHV,4,3661072,0.01,0
34694,25,20,4,SAHV,5,3661072,2.06,0
34695,25,20,4,SAHV,5,3661072,1.98,0
34696,25,21,4,SAHV,6,3661072,2.57,0
34697,25,21,4,SAHV,6,3661072,1.7,0
34698,25,22,4,SAHV,7,3661072,2.3,0
34699,25,22,4,SAHV,7,3661072,2.17,0
34700,25,23,4,SAHV,8,3661072,2.66,0
34701,25,23,4,SAHV,8,3661072,2.39,0
34702,25,24,4,SAHV,9,3661072,3.57,0
34703,25,24,4,SAHV,9,3661072,3.13,0
34704,25,1,5,SAVS,0,3661072,1.74,0
34705,25,1,5,SAVS,0,3661072,2.56,0
34706,25,2,5,SAVS,10,3661072,3.66,0
34707,25,2,5,SAVS,10,3661072,3.64,0
34708,25,3,5,SAVS,11,3661072,4.2,0
34709,25,3,5,SAVS,11,3661072,4.18,0
34710,25,4,5,SAVS,12,3661072,5.58,1
34711,25,4,5,SAVS,12,3661072,5.02,1
34712,25,5,5,SAVS,13,3661072,5.97,1
34713,25,5,5,SAVS,13,3661072,5.03,1
34714,25,6,5,SAVS,14,3661072,6.02,1
34715,25,6,5,SAVS,14,3661072,5.67,1
34716,25,7,5,SAVS,15,3661072,6.95,1
34717,25,7,5,SAVS,15,3661072,6.68,1
34718,25,8,5,SAVS,16,3661072,8.14,1
34719,25,8,5,SAVS,16,3661072,8.29,1
34720,25,9,5,SAVS,17,3661072,10.38,1
34721,25,9,5,SAVS,17,3661072,9.27,1
34722,25,10,5,SAVS,18,3661072,11.45,1
34723,25,10,5,SAVS,18,3661072,10.04,1
34724,25,11,5,SAVS,19,3661072,7.47,1
34725,25,11,5,SAVS,19,3661072,8.49,1
34726,25,12,5,SAVS,1,3661072,0.74,0
34727,25,12,5,SAVS,1,3661072,0.97,0
34728,25,13,5,SAVS,20,3661072,4.85,1
34729,25,13,5,SAVS,20,3661072,6.1,1
34730,25,14,5,SAVS,21,3661072,3.76,0
34731,25,14,5,SAVS,21,3661072,4.44,1
34732,25,15,5,SAVS,22,3661072,3.04,0
34733,25,15,5,SAVS,22,3661072,3.38,0
34734,25,16,5,SAVS,23,3661072,2.65,0
